5.000000000000000000e-01 0.000000000000000000e+00 -7.756601875785340550e-02
1.500000000000000000e+00 6.545949496651344290e-01 -9.819741197715987913e-02
2.500000000000000000e+00 1.188634123806075138e+00 -1.443236186231177942e-01
3.500000000000000000e+00 1.436658137865820972e+00 -1.968834116931807432e-01
4.500000000000000000e+00 1.663682833374219294e+00 -1.553932390866732682e-01
5.500000000000000000e+00 1.479528989985757770e+00 -1.843657329193601757e-01
6.500000000000000000e+00 1.793211884772794251e+00 -3.456894011579312309e-01
7.500000000000000000e+00 2.653243585454247544e+00 -2.207527880684228005e-01
8.500000000000000000e+00 2.535126832483970194e+00 -3.015524285142547889e-01
9.500000000000000000e+00 2.713323524087444483e+00 -3.196986704230643239e-01
1.050000000000000000e+01 3.268469082804823067e+00 -3.328927446092048714e-01
1.150000000000000000e+01 3.424787074101192097e+00 -3.292188680939820977e-01
1.250000000000000000e+01 4.794349326193354521e+00 -5.331680485550499560e-01
1.350000000000000000e+01 7.885756820136323064e+00 nan
1.450000000000000000e+01 7.885756820136323064e+00 nan
1.550000000000000000e+01 7.885756820136323064e+00 nan
1.650000000000000000e+01 7.885756820136323064e+00 nan
1.750000000000000000e+01 7.885756820136323064e+00 nan
1.850000000000000000e+01 7.885756820136323064e+00 nan
1.950000000000000000e+01 7.885756820136323064e+00 nan
2.050000000000000000e+01 7.885756820136323064e+00 nan
2.150000000000000000e+01 7.885756820136323064e+00 nan
2.250000000000000000e+01 7.885756820136323064e+00 nan
2.350000000000000000e+01 7.885756820136323064e+00 nan
2.450000000000000000e+01 7.885756820136323064e+00 nan
