1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.795218202826415588e-02 9.691721703877938937e-03
3.000000000000000000e+00 4.915118656119456253e-02 1.217232538915380760e-02
4.000000000000000000e+00 2.435339080970580494e-02 3.443486462875129661e-03
5.000000000000000000e+00 1.590969691582970469e-02 4.502532284568993431e-03
6.000000000000000000e+00 6.666074126744289674e-03 4.197581659616670020e-03
7.000000000000000000e+00 8.088169940449738138e-03 3.201801561633681181e-03
8.000000000000000000e+00 5.510621278108612797e-03 8.049643975286852353e-04
9.000000000000000000e+00 2.186472313572127013e-02 6.762209162125398972e-03
1.000000000000000000e+01 5.048440138654342046e-02 5.044916581975543261e-03
1.100000000000000000e+01 1.617633988089947628e-02 6.209239817665921160e-03
1.200000000000000000e+01 2.222024708914763225e-02 6.315848545891744777e-03
1.300000000000000000e+01 5.172873522353568787e-02 7.329525614446814538e-03
1.400000000000000000e+01 2.266465203093058489e-02 3.355129797694463099e-03
1.500000000000000000e+01 2.906408319260510298e-02 4.944954265558009279e-03
1.600000000000000000e+01 1.635410185761265733e-02 3.666176127363576006e-03
1.700000000000000000e+01 5.386187894409386057e-02 1.982346331279809248e-02
1.800000000000000000e+01 8.754777353124167105e-02 3.382579978281397004e-02
1.900000000000000000e+01 4.639587592214025613e-02 2.145275042568750914e-02
2.000000000000000000e+01 5.288418807217136475e-02 1.138195206342753306e-02
2.100000000000000000e+01 5.581726068793885220e-02 1.300319231593926976e-02
2.200000000000000000e+01 1.786507865967469633e-02 6.160886071803400865e-03
2.300000000000000000e+01 2.399786685627944283e-02 1.051380394362445153e-02
2.400000000000000000e+01 5.075104435161319205e-02 1.462750528755020658e-02
2.500000000000000000e+01 5.643942760643498591e-02 9.867871981851440710e-03
2.600000000000000000e+01 5.857257132699315860e-02 1.125347848600269374e-02
2.700000000000000000e+01 1.439872011376766570e-02 2.449677285250839373e-03
2.800000000000000000e+01 5.386187894409386057e-02 1.531654109958709153e-02
2.900000000000000000e+01 2.497555772820193865e-02 4.006964980596560560e-03
3.000000000000000000e+01 3.084170295973691356e-02 1.097052815552294891e-02
3.100000000000000000e+01 2.799751133232601663e-02 5.920016875428234411e-03
3.200000000000000000e+01 1.795395964803128686e-02 5.230338084303099398e-03
3.300000000000000000e+01 4.088525464403164333e-02 6.419399942385455374e-03
3.400000000000000000e+01 5.866145231534974913e-02 1.886011018560570726e-02
3.500000000000000000e+01 1.031019464936450136e-01 3.531019625280523710e-02
3.600000000000000000e+01 2.390898586792285230e-02 4.690483256567647835e-03
3.700000000000000000e+01 4.248511243445027286e-02 8.876366926421500395e-03
3.800000000000000000e+01 7.350457737090036747e-02 1.124917421356632155e-02
3.900000000000000000e+01 1.047906852724202337e-01 1.522590144793719777e-02
4.000000000000000000e+01 1.822060261310105844e-02 5.126203754700615553e-03
4.100000000000000000e+01 2.408674784463603336e-02 4.608760566492385927e-03
4.200000000000000000e+01 9.074748911207893010e-02 1.912494279737582056e-02
4.300000000000000000e+01 1.902053150831037320e-02 1.015623441108094195e-02
4.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
