1.000000000000000000e+00 2.189408827747384156e-01 3.358567038207900535e-02
2.000000000000000000e+00 1.129760450416954359e-01 2.680922806334670033e-02
3.000000000000000000e+00 8.471875497955064227e-02 2.273706377117813704e-02
4.000000000000000000e+00 6.628777819089605450e-02 1.361640177357530124e-02
5.000000000000000000e+00 4.891910553991607458e-02 1.176654414410716401e-02
6.000000000000000000e+00 2.618579699367928892e-02 8.065269847562972841e-03
7.000000000000000000e+00 5.842672757210389152e-03 1.414636052784325453e-03
8.000000000000000000e+00 2.230838689116694008e-03 8.227036301404743466e-04
9.000000000000000000e+00 1.168534551442077917e-03 5.611040760040672841e-04
1.000000000000000000e+01 5.842672757210389586e-04 4.067523903405309733e-04
1.100000000000000000e+01 2.124608275349232453e-04 2.125850340136054071e-04
1.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
