1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 4.840817296269898234e-03 7.480673860310102638e-04
3.000000000000000000e+00 3.581610833927298398e-02 7.569436027486206586e-03
4.000000000000000000e+00 6.290092658588739005e-02 1.154121259499297711e-02
5.000000000000000000e+00 1.407994773105250563e-01 1.797347314453296568e-02
6.000000000000000000e+00 4.070741268709907601e-01 2.836608476315571892e-02
7.000000000000000000e+00 4.247742931812782397e-01 3.025954017904195284e-02
8.000000000000000000e+00 4.296745070087906737e-01 3.035295286194457029e-02
9.000000000000000000e+00 3.645759087669280252e-01 3.123998295157243837e-02
1.000000000000000000e+01 2.805892135899263340e-01 3.136790977156554694e-02
1.100000000000000000e+01 2.818365407460204364e-01 2.734572326828883793e-02
1.200000000000000000e+01 1.848420052268947567e-01 2.366806899844526094e-02
1.300000000000000000e+01 1.491149916844856371e-01 2.230304114746855040e-02
1.400000000000000000e+01 1.247327156094084066e-01 1.711559739359624216e-02
1.500000000000000000e+01 5.936683297695414391e-02 7.021454728465834419e-03
1.600000000000000000e+01 1.927417438821572848e-02 4.044268207491369740e-03
1.700000000000000000e+01 1.012710857685911181e-02 2.802385244489021595e-03
1.800000000000000000e+01 2.375861249703017377e-04 1.657528761474642257e-04
1.900000000000000000e+01 2.375861249703017377e-04 1.657528761474642257e-04
2.000000000000000000e+01 2.227369921596578876e-03 1.111717584739055700e-03
2.100000000000000000e+01 3.504395343311950475e-03 1.847369309861324714e-03
2.200000000000000000e+01 8.909479686386315503e-03 2.133769934369908472e-03
2.300000000000000000e+01 1.238417676407697725e-02 2.394668422611876887e-03
2.400000000000000000e+01 1.716559752910429976e-02 2.967187178367167427e-03
2.500000000000000000e+01 3.103468757424566321e-02 8.992579008237175375e-03
2.600000000000000000e+01 5.633760988358280097e-02 1.168559769299471786e-02
2.700000000000000000e+01 5.773342836778332099e-02 1.229142105855954639e-02
2.800000000000000000e+01 5.672368733665954232e-02 1.173498970564896930e-02
2.900000000000000000e+01 6.506889997624139277e-02 1.289658823943497928e-02
3.000000000000000000e+01 4.433951057258256334e-02 6.784182498896159340e-03
3.100000000000000000e+01 3.418270373010216107e-02 6.150176976134274359e-03
3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 2.069969113803753896e-02 4.682211077664559171e-03
3.400000000000000000e+01 4.864575908766927831e-02 9.944246311283962483e-03
3.500000000000000000e+01 5.405084343074364334e-02 1.065513575850138284e-02
3.600000000000000000e+01 5.348657638393918001e-02 1.177169838472337700e-02
3.700000000000000000e+01 1.001128534093608941e-01 1.977066216039951793e-02
3.800000000000000000e+01 9.800427655024947227e-02 1.990029177391719473e-02
3.900000000000000000e+01 9.749940603468756906e-02 1.852743050977993453e-02
4.000000000000000000e+01 7.751247327156093880e-02 1.483129179314063122e-02
4.100000000000000000e+01 1.844262295081967179e-02 3.071208006694391753e-03
4.200000000000000000e+01 8.493703967688287157e-03 1.466132133852820086e-03
4.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
