5.000000000000000000e-01 0.000000000000000000e+00 -5.770388736605001900e-02
1.500000000000000000e+00 1.502512405248737748e+00 -1.147421233769645998e-01
2.500000000000000000e+00 1.012928017064753883e+00 -2.061065831105443891e-01
3.500000000000000000e+00 1.435140285052418641e+00 -2.687731387174538966e-01
4.500000000000000000e+00 2.085471434681613445e+00 -2.745880688894662969e-01
5.500000000000000000e+00 2.498628562654997776e+00 -3.079836756836363820e-01
6.500000000000000000e+00 2.422433787304825614e+00 -5.331680485550497339e-01
7.500000000000000000e+00 8.028162668578465500e+00 nan
8.500000000000000000e+00 8.028162668578465500e+00 nan
9.500000000000000000e+00 8.028162668578465500e+00 nan
1.050000000000000000e+01 8.028162668578465500e+00 nan
1.150000000000000000e+01 8.028162668578465500e+00 nan
1.250000000000000000e+01 8.028162668578465500e+00 nan
1.350000000000000000e+01 8.028162668578465500e+00 nan
1.450000000000000000e+01 8.028162668578465500e+00 nan
1.550000000000000000e+01 8.028162668578465500e+00 nan
1.650000000000000000e+01 8.028162668578465500e+00 nan
1.750000000000000000e+01 8.028162668578465500e+00 nan
1.850000000000000000e+01 8.028162668578465500e+00 nan
1.950000000000000000e+01 8.028162668578465500e+00 nan
2.050000000000000000e+01 8.028162668578465500e+00 nan
2.150000000000000000e+01 8.028162668578465500e+00 nan
2.250000000000000000e+01 8.028162668578465500e+00 nan
2.350000000000000000e+01 8.028162668578465500e+00 nan
2.450000000000000000e+01 8.028162668578465500e+00 nan
