5.000000000000000000e-01 0.000000000000000000e+00 -1.028138472596013681e-01
1.500000000000000000e+00 6.583226627494982441e-01 -1.345383571466715888e-01
2.500000000000000000e+00 1.121907991316691167e+00 -2.357541265667209840e-01
3.500000000000000000e+00 9.548219637294770301e-01 -1.308761194412767503e-01
4.500000000000000000e+00 1.144886536223776563e+00 -1.708091313832370284e-01
5.500000000000000000e+00 1.116919744978028817e+00 -9.131348963200407176e-02
6.500000000000000000e+00 1.621156006637990643e+00 -2.345645448653995435e-01
7.500000000000000000e+00 2.660879251283706726e+00 -3.297338722699010294e-01
8.500000000000000000e+00 7.803841270769140692e+00 nan
9.500000000000000000e+00 7.803841270769140692e+00 nan
1.050000000000000000e+01 7.803841270769140692e+00 nan
1.150000000000000000e+01 7.803841270769140692e+00 nan
1.250000000000000000e+01 7.803841270769140692e+00 nan
1.350000000000000000e+01 7.803841270769140692e+00 nan
1.450000000000000000e+01 7.803841270769140692e+00 nan
1.550000000000000000e+01 7.803841270769140692e+00 nan
1.650000000000000000e+01 7.803841270769140692e+00 nan
1.750000000000000000e+01 7.803841270769140692e+00 nan
1.850000000000000000e+01 7.803841270769140692e+00 nan
1.950000000000000000e+01 7.803841270769140692e+00 nan
2.050000000000000000e+01 7.803841270769140692e+00 nan
2.150000000000000000e+01 7.803841270769140692e+00 nan
2.250000000000000000e+01 7.803841270769140692e+00 nan
2.350000000000000000e+01 7.803841270769140692e+00 nan
2.450000000000000000e+01 7.803841270769140692e+00 nan
