5.000000000000000000e-01 0.000000000000000000e+00 -3.598482483873278320e-02
1.500000000000000000e+00 1.439601744830449226e+00 -2.094161943059079933e-01
2.500000000000000000e+00 1.757111675232560843e+00 -3.010594759829758882e-01
3.500000000000000000e+00 2.696238096270439311e+00 -2.159567504008052807e-01
4.500000000000000000e+00 3.070895673540033233e+00 -3.091990821991492111e-01
5.500000000000000000e+00 2.881098157125113968e+00 -3.917865836238478838e-01
6.500000000000000000e+00 8.143660568948027034e+00 nan
7.500000000000000000e+00 8.143660568948027034e+00 nan
8.500000000000000000e+00 8.143660568948027034e+00 nan
9.500000000000000000e+00 8.143660568948027034e+00 nan
1.050000000000000000e+01 8.143660568948027034e+00 nan
1.150000000000000000e+01 8.143660568948027034e+00 nan
1.250000000000000000e+01 8.143660568948027034e+00 nan
1.350000000000000000e+01 8.143660568948027034e+00 nan
1.450000000000000000e+01 8.143660568948027034e+00 nan
1.550000000000000000e+01 8.143660568948027034e+00 nan
1.650000000000000000e+01 8.143660568948027034e+00 nan
1.750000000000000000e+01 8.143660568948027034e+00 nan
1.850000000000000000e+01 8.143660568948027034e+00 nan
1.950000000000000000e+01 8.143660568948027034e+00 nan
2.050000000000000000e+01 8.143660568948027034e+00 nan
2.150000000000000000e+01 8.143660568948027034e+00 nan
2.250000000000000000e+01 8.143660568948027034e+00 nan
2.350000000000000000e+01 8.143660568948027034e+00 nan
2.450000000000000000e+01 8.143660568948027034e+00 nan
