5.000000000000000000e-01 0.000000000000000000e+00 -4.738540672723209890e-02
1.500000000000000000e+00 1.132434470772962776e+00 -2.354058411132044781e-01
2.500000000000000000e+00 1.454847292080411858e+00 -9.441399408066540599e-02
3.500000000000000000e+00 1.085325138724811733e+00 -1.327238928851783850e-01
4.500000000000000000e+00 1.301310926830428816e+00 -1.966163231483084584e-01
5.500000000000000000e+00 1.594634230054281510e+00 -1.695042969305096958e-01
6.500000000000000000e+00 3.011246878890472711e+00 -2.110699709081323983e-01
7.500000000000000000e+00 7.960265661375792945e+00 nan
8.500000000000000000e+00 7.960265661375792945e+00 nan
9.500000000000000000e+00 7.960265661375792945e+00 nan
1.050000000000000000e+01 7.960265661375792945e+00 nan
1.150000000000000000e+01 7.960265661375792945e+00 nan
1.250000000000000000e+01 7.960265661375792945e+00 nan
1.350000000000000000e+01 7.960265661375792945e+00 nan
1.450000000000000000e+01 7.960265661375792945e+00 nan
1.550000000000000000e+01 7.960265661375792945e+00 nan
1.650000000000000000e+01 7.960265661375792945e+00 nan
1.750000000000000000e+01 7.960265661375792945e+00 nan
1.850000000000000000e+01 7.960265661375792945e+00 nan
1.950000000000000000e+01 7.960265661375792945e+00 nan
2.050000000000000000e+01 7.960265661375792945e+00 nan
2.150000000000000000e+01 7.960265661375792945e+00 nan
2.250000000000000000e+01 7.960265661375792945e+00 nan
2.350000000000000000e+01 7.960265661375792945e+00 nan
2.450000000000000000e+01 7.960265661375792945e+00 nan
