8.440000000000000835e-01 2.921136589840308773e+00 -5.331680485550498449e-01
9.320000000000000506e-01 1.422450022574683004e+00 -2.661152591383227906e-01
1.020000000000000018e+00 3.796057229319317883e-01 -1.015303742040501445e-01
1.108000000000000096e+00 1.235056441086001822e-01 -7.090412591636205408e-02
1.196000000000000174e+00 0.000000000000000000e+00 -5.292466317517263708e-02
1.284000000000000252e+00 1.216572028445275788e-02 -1.188476830476872803e-02
1.372000000000000108e+00 3.122675791074849827e-02 -3.998479868515852909e-02
1.459999999999999964e+00 2.115734129311230283e-01 -2.723189536086386212e-02
1.548000000000000043e+00 3.724595922470863574e-01 -2.837702453676155256e-02
1.636000000000000121e+00 5.740968721075780934e-01 -5.525635687680814645e-02
1.724000000000000199e+00 6.951942239675679147e-01 -7.677358908489181899e-02
1.812000000000000277e+00 7.909954371403545847e-01 -1.041368049583238503e-01
1.900000000000000133e+00 9.502642527506844905e-01 -1.178317105596688175e-01
1.987999999999999989e+00 1.080555062923089338e+00 -1.161528800921912824e-01
2.076000000000000068e+00 1.181903351876748332e+00 -1.368670897334966219e-01
2.164000000000000146e+00 1.412201705374152461e+00 -1.312125665279399167e-01
2.252000000000000224e+00 1.472752971252881071e+00 -8.831777511334874819e-02
2.340000000000000302e+00 1.544370402622858851e+00 -1.419204774795096435e-01
2.428000000000000380e+00 1.767338583245984918e+00 -1.788924982861833102e-01
2.516000000000000458e+00 1.773515761294035098e+00 -1.627058318480143206e-01
2.604000000000000092e+00 2.162359727660172037e+00 -2.112327635796197034e-01
2.692000000000000171e+00 2.599862752988660208e+00 -1.838561839985471957e-01
2.780000000000000249e+00 2.841545119782282303e+00 -2.952542559001896105e-01
2.867999999999999883e+00 3.013017019418164466e+00 -3.340082111490075278e-01
2.955999999999999961e+00 3.121686592706782726e+00 -2.529337598521274599e-01
